id	file_name
21717699-af9c-4d7e-8054-12ad7a744a78	TCGA-DU-6403-01Z-00-DX1.b08e05bd-9594-40d7-b86b-88dfc38be7ef.svs
6dc408ed-ba9f-4958-a88e-6354ad0ee303	TCGA-DU-A5TR-01Z-00-DX1.87D9C8FE-7163-4E84-BA81-2B02E0193377.svs
a2b97f79-2aa8-4fff-a568-f82d32e32929	TCGA-HT-7608-01Z-00-DX2.E2E57BF2-D8AC-4414-B5CE-8D50FE1B183D.svs
82bd1c22-6567-487c-a49b-29c1fb55c760	TCGA-QH-A6X5-01Z-00-DX1.A5F05E37-81B8-4390-8C0B-4DD1FDBC3853.svs
ecfa72f0-6c6f-4c99-85c0-02e944c0c9c0	TCGA-E1-A7YH-01Z-00-DX1.A3F73A7D-9411-4A62-AADB-1725476C0E47.svs
bae4a51b-77ec-4c00-ad41-cde70074c503	TCGA-TM-A84S-01Z-00-DX1.5ED4FD31-AE61-4E45-B202-420B37C847D9.svs
7c6f0b85-968a-42af-b052-a127e6504518	TCGA-S9-A7R3-01Z-00-DX1.32E490D2-AAAA-4AB2-8036-AB4B713F03EA.svs
8cdf8ca8-bef7-4873-94a2-273d1a45b2df	TCGA-DB-A64X-01Z-00-DX1.81333B7A-873F-4CAC-BAF9-E20B0DAC29CA.svs
1b130f0f-385e-48c7-8704-3c1f727f5154	TCGA-DB-A64R-01Z-00-DX1.0A2B114A-F7CA-4D94-A7E4-CA482F92B214.svs
c572dcf6-8260-4f12-9196-6ca4958b146b	TCGA-S9-A6U1-01Z-00-DX1.1F328064-7637-4194-836B-6D6F2221AB8B.svs
97bc02a6-1f3a-4904-9918-732bbf46937e	TCGA-HT-7481-01Z-00-DX1.19124734-8096-44FA-ABF1-40BA8BE318DF.svs
c3f6b611-4fbb-4e46-bf96-2041fbbbaf51	TCGA-HW-8320-01Z-00-DX1.71FC4C29-1D2A-4227-82B9-9D59A9AF38A0.svs
aee56ea7-e0ec-40c7-a92b-a73f588368ca	TCGA-CS-4942-01Z-00-DX1.67f7928e-e1d9-473b-a317-7c6b4ba7433f.svs
0e992c9a-7a2a-4faf-9347-016640ba2374	TCGA-DU-A5TW-01Z-00-DX1.8129468D-0B48-4EAA-BF6C-BA18DDA4E56C.svs
0c4a0e42-a8b4-4621-8599-df0273d55b8b	TCGA-HT-7602-01Z-00-DX3.7C695E52-525C-4BC8-8CA9-B79A8C17DC70.svs
c6ab7809-2703-416c-80ff-dadf39d4d4a7	TCGA-DU-5851-01Z-00-DX1.ebd0a3a5-4127-4ec3-8ef2-2c77515e3266.svs
bd72df2b-4ce0-4238-a232-dadabdc66b64	TCGA-FG-A6J1-01Z-00-DX1.F360DE20-12F7-4727-8A21-C3D3F3EA4AF2.svs
6faada71-0e98-471c-b661-81b100244687	TCGA-FG-A60J-01Z-00-DX1.1A313634-0CA2-40B4-998A-58871CF2A5CE.svs
df542fec-4906-4957-80a7-4fc071387d20	TCGA-CS-6669-01Z-00-DX1.B1D9D967-ED63-48F7-9E9F-12B3E74EB0E8.svs
75a6e914-5b03-485d-9309-098a728082f3	TCGA-FG-6689-01Z-00-DX1.378dc7f0-a35e-4157-bcb3-1bb8bf87fee8.svs
e5762967-5f2c-4262-ad4b-6c3b6f481d6d	TCGA-CS-6290-01Z-00-DX1.34c1d579-aeba-4aa2-b0c5-0b04fb16d7a4.svs
c91b80ae-e4b9-4604-84f2-fea49745d5e9	TCGA-HT-7609-01Z-00-DX4.01359B55-A14D-4986-99C7-CA16262354A1.svs
c9190552-15be-4e7b-b9b5-ee2fd8c551d4	TCGA-HW-7493-01Z-00-DX1.5cb8de89-ec52-43fc-b977-7135e2b09397.svs
c0042a92-b19e-4f03-a877-ec68f6b24953	TCGA-DU-8166-01Z-00-DX1.82951397-8c63-4c0f-8696-f081b170e21f.svs
1b2fa2eb-44b5-410e-b34c-c935c144b0df	TCGA-HT-7606-01Z-00-DX2.6A6AB593-4A06-4670-97CD-48EF2BEB5403.svs
59815d71-7089-43fd-913a-0c4167184cc1	TCGA-WY-A85D-01Z-00-DX1.FB8C252B-7A88-4B14-B3C9-217E3EA76008.svs
4393bc38-46ce-4483-97d7-604ee2efba14	TCGA-TM-A7C3-01Z-00-DX1.8599EB66-7116-4CFA-A08D-9929AB55EA31.svs
755874c8-1e6c-4b5d-b145-aa244fc6a2a1	TCGA-HT-A5RC-01Z-00-DX1.6E1C0CF0-7D7D-4F5B-8D65-451AA9AE8B61.svs
92e2a2ab-e9da-417c-825a-74a19a9372b0	TCGA-FG-8189-01Z-00-DX1.3B81D484-0399-44AE-8D64-8498D2691139.svs
024be1b7-c014-45a0-88db-84adec5dd63a	TCGA-KT-A74X-01Z-00-DX1.E6563656-1B4E-440C-8797-B78FE067390D.svs
5b520371-1968-4894-bf95-efadbd638b96	TCGA-TQ-A7RP-01Z-00-DX1.21F73573-AC2E-4793-9EDF-AD1DF3875C82.svs
758f39c9-6353-4748-a09c-338d96efc636	TCGA-E1-A7YM-01Z-00-DX1.4F454CC1-2AA5-40BF-ACBB-AF80B740311A.svs
77104b68-3068-4f7e-819b-cb31cccc7ff2	TCGA-TM-A84T-01Z-00-DX1.31D6FC27-464A-41A1-8CB2-5E7B3862EE9C.svs
bf26fc7f-2d31-47aa-b7d5-3a6e90ee2d27	TCGA-CS-5395-01Z-00-DX1.389d3129-a006-4d96-bd0f-1f3240118e5b.svs
35e355d8-b73b-4809-8b0c-b4b07c027562	TCGA-QH-A6CZ-01Z-00-DX1.90849167-11DA-4E74-900B-6D6449099A51.svs
30b151ce-a62c-4972-80f1-d4933c0a8729	TCGA-DU-7299-01Z-00-DX1.FF3646D8-9491-4692-998A-AABD68CABD56.svs
c6930707-007a-413a-9db6-578489c7e8cb	TCGA-DB-A4XA-01Z-00-DX2.78A6831F-EA66-4A88-BFEC-C731A00A9C36.svs
9d699ddd-99e1-4e4a-b312-1924e5ef0960	TCGA-TM-A84F-01Z-00-DX1.F12CDFC4-91D7-422E-83BE-BB987DCCD3AD.svs
6627c046-20d1-4bdb-b3e8-b7e04e04d8e9	TCGA-VM-A8CB-01Z-00-DX3.4DAB7FB0-0C2E-43D8-9E4F-F5C1720AA78F.svs
b796931f-ced1-4bed-afc3-94fbaef01575	TCGA-HT-8105-01Z-00-DX1.71273969-B550-45A8-9336-6B30D7D08916.svs
2ba62276-8bbe-422b-8f16-824c9abc2a59	TCGA-HT-A4DV-01Z-00-DX2.702EF31E-4E34-482D-AE05-3EDEED527CAA.svs
e2e1ddbc-2e9d-4a36-ab57-0bd6614f4a2b	TCGA-DU-5872-01Z-00-DX1.98ee5af3-3732-43a5-b628-93fd9ff9092b.svs
673e3e83-43df-41f2-a8b7-472ae2ac5f23	TCGA-P5-A72Z-01Z-00-DX1.096F894F-C7EE-4CBC-A024-26B4513126A7.svs
ffad09f9-c193-4c85-b2fe-c5f5c8cc2a51	TCGA-KT-A7W1-01Z-00-DX1.D416EFED-F654-433B-917C-A9BE98EAA760.svs
10c1d52e-c7ef-45b1-ac69-bc34a2d09d7a	TCGA-E1-A7YJ-01Z-00-DX1.199900DB-6829-49BB-B139-9C344BD4D810.svs
8ff9cdfd-02b5-414f-b5f8-f0361ada40f4	TCGA-DU-6406-01Z-00-DX1.ad212563-154d-4090-b86c-40d91b4d9e48.svs
aadce5a4-ea05-4085-b7c2-b2fb2165aad6	TCGA-HT-A614-01Z-00-DX1.B2D270F0-8C0B-4FBE-B794-3493443E47C5.svs
39236518-53b2-44ba-9c3f-0d0a41b5dbb0	TCGA-VM-A8CF-01Z-00-DX4.AF3112EB-D194-48BD-B31F-5138814578A3.svs
986da244-df0d-4013-b87b-6b1324c61eb9	TCGA-DB-5278-01Z-00-DX1.3B0317D3-8C14-4C70-B60B-2153E89056BF.svs
eee038be-e337-4d80-b1dc-9a4476969c3c	TCGA-DU-A5TY-01Z-00-DX1.3CE37EFB-9B39-4626-BA68-578E851588D1.svs
c795d7d9-f523-4347-8eff-f5a654c2778b	TCGA-S9-A7IZ-01Z-00-DX1.248328B8-5081-41B1-8674-2FF83C99640F.svs
839e8c53-dab0-416e-80d2-400762444455	TCGA-DU-7009-01Z-00-DX1.EAAC2D49-EFA4-48B1-97D9-5387C25155C4.svs
2f26c520-04ad-40ed-959d-d43ec72a2702	TCGA-HT-7902-01Z-00-DX2.897F6F34-7DA1-41B8-883E-A4D4378FD4EF.svs
efe3f8fb-c709-4fc2-9140-3fd3115a478f	TCGA-FG-8191-01Z-00-DX1.cf5a8abc-ba6d-438f-b070-95fc79ba0fce.svs
ebe3537d-fdfc-4f63-9262-9bcc0471b8b5	TCGA-S9-A7J3-01Z-00-DX1.DDE30B13-68C3-4BA6-8CBB-631D2E547974.svs
ae17ec8d-92d0-464b-be39-cf1b7ec88d4c	TCGA-S9-A6TV-01Z-00-DX1.E58C29B5-A44B-4906-B2DF-C606311C1F5C.svs
19712640-fadb-4e25-acc4-26030496087b	TCGA-HT-A5RB-01Z-00-DX1.6928817C-E954-4245-85D4-90D4501E2424.svs
a26d6758-564e-4b15-9300-dce25e6ccf55	TCGA-DU-A7T8-01Z-00-DX1.2D5A2041-46F5-4571-A933-2629E7617B31.svs
71fee743-bbc5-4a62-a752-b3f11d65bf8f	TCGA-HW-A5KL-01Z-00-DX1.9BE3C44C-8738-4F55-8CCD-DBE3A92A88CE.svs
9b920110-b62a-4482-b47d-a9e35bfce41e	TCGA-DB-A75M-01Z-00-DX1.418C4BE6-EDC6-47D1-B3E0-B6B082426D8F.svs
a53b5b43-8b77-4e11-824f-9bde614a7b1b	TCGA-S9-A6WP-01Z-00-DX1.C3E303DF-A88E-4A62-8958-BDE01A384D99.svs
bb6bf795-94e3-4315-b9a6-d32efe4851bc	TCGA-DH-5144-01Z-00-DX1.4DBB9F00-3215-4199-B8D6-16CC5E517E6F.svs
7f2aad63-653d-4974-9d40-96ae8c618bdd	TCGA-HT-8114-01Z-00-DX1.C91CF38E-8921-4CCB-97E7-E285E3F7E6AC.svs
30bc2ff2-e2d8-4826-b366-a765af874e79	TCGA-WY-A85A-01Z-00-DX1.CB302B89-F89A-40FD-A7DE-6E12BEFBA2AE.svs
40cbdf16-bb4f-44dc-89fe-207ca2d7fbc1	TCGA-S9-A6WI-01Z-00-DX1.D3D90B50-C15D-4EB0-B721-AD655EA6F97A.svs
18beea72-bfb8-458c-869e-a2fd9346bee0	TCGA-DB-5274-01Z-00-DX1.28F042EC-7A2E-4AEC-B67A-EF1684BC1361.svs
7ef353f4-14b2-4541-887d-3334fc60cd0d	TCGA-S9-A6WH-01Z-00-DX1.DDBE3C83-36D7-4969-BFFE-7FAA8014633B.svs
dedf1505-69ec-450e-9cce-a6203304dcdc	TCGA-DB-A75O-01Z-00-DX1.10FF7F57-48C0-4668-AE09-A631584EB1ED.svs
0662c036-7645-4c1d-862b-2fcf6c49c64c	TCGA-HT-7611-01Z-00-DX1.AE487FF3-EF5A-4CE5-8618-20F234A59F1E.svs
68b6a7cc-e87a-45af-a6d9-26c480c9e67f	TCGA-HT-7620-01Z-00-DX3.4C2C87F9-D172-4D05-BFEC-579CB1406782.svs
6fe7f074-124d-49fd-bcaf-95894c257e2f	TCGA-HW-A5KM-01Z-00-DX1.A8D3FF2B-3E88-46E0-8EFE-E2820F352EB1.svs
c7980ec4-84eb-4a55-9274-d6997ac359d7	TCGA-FG-7641-01Z-00-DX1.7672d4c9-2bd2-4faf-a183-f69b7e1aefea.svs
e1e529ec-9672-4f88-af14-298f24c76c3b	TCGA-FG-8188-01Z-00-DX3.0238ac4e-c4ea-486e-9884-7853729294a9.svs
c5240f35-1d02-4da8-be1a-cfecf8e27c27	TCGA-VV-A829-01Z-00-DX3.5ACEDBA9-4972-4E9B-A5BA-4D0CFA28B8CC.svs
7e786201-00bc-41e1-bf94-ea195daa495e	TCGA-HT-8010-01Z-00-DX1.43C29B1E-B4D4-451A-8ACC-44C016FAB6FC.svs
854d18af-be0b-46cb-bde7-ec31588eb01d	TCGA-DU-8165-01Z-00-DX1.8d633ff1-6aed-41e5-8518-8856dbe4a718.svs
3ec14eb7-fa55-4ef3-9470-1d25a1097796	TCGA-TQ-A8XE-01Z-00-DX1.106C2DAA-99F8-475A-B383-31824AC4C506.svs
97939cf7-8aa7-4c23-8e40-91cf20ec4e50	TCGA-DU-6408-01Z-00-DX1.341db4f1-3ab8-486e-91e8-0e60081e56f9.svs
4ddcc662-3ad7-43f6-b08e-1928cb5c6b63	TCGA-RY-A83Z-01Z-00-DX1.38167693-2E5A-4179-AA91-8EDA1BA43FB0.svs
947fd057-af4e-473e-aca4-1eaa794c0512	TCGA-DU-7292-01Z-00-DX1.16D2007C-3019-499C-8E5B-9F5308DFF235.svs
28d1ae53-387b-474f-81df-b77247fe42d7	TCGA-S9-A6WQ-01Z-00-DX1.F3EDD859-8FEF-48B4-BFEA-36BCCE34F030.svs
fe72772e-ccb5-4752-87a5-446e0ee3b4c3	TCGA-DU-6396-01Z-00-DX1.0a818d89-d17b-45aa-85ce-d3a6631b7807.svs
43e99155-cd18-4178-9dbb-98b352ba78c2	TCGA-DU-6402-01Z-00-DX1.d7027057-55c3-435a-ac9a-41d353f120db.svs
3816d1f1-427f-44d9-a28b-a7a3676590f4	TCGA-DB-5281-01Z-00-DX1.1C19F78D-2E61-41E8-976D-0EC0A2A45031.svs
b72b09b1-5a87-43a7-9b54-9dcd77f93e4f	TCGA-DB-A4XE-01Z-00-DX1.C45CDC01-DCE7-404B-88E0-9EAF67E7A26E.svs
e42fcd2a-2970-4f73-9837-84bf4a3923b5	TCGA-RY-A83Y-01Z-00-DX1.BB00A072-43F7-44B4-8E52-ECFE7C1C263A.svs
279c30d3-7fd0-4634-8587-4a9e67c8d1dc	TCGA-DB-A64V-01Z-00-DX1.F6D441CA-6613-4F91-9E54-0FBB3F17CE08.svs
f979e053-a8d2-45af-8d44-cdd6f576437e	TCGA-DU-6400-01Z-00-DX1.46dd4fdb-66b4-445e-b9b7-c0eb8c114ed7.svs
43e23b7b-c296-4c78-81bd-2b7f927dc4a6	TCGA-DU-6393-01Z-00-DX1.a91ec35c-6b09-4ea7-8c15-e13119177f74.svs
f90a8702-e2d8-4760-99e0-74bbf7d29990	TCGA-S9-A7J2-01Z-00-DX1.5BDB6D1B-F50E-42A7-9CB2-618F91DF6977.svs
9b07323c-f842-4c0d-937d-bf0d4227cde5	TCGA-HT-A74J-01Z-00-DX1.7D0134E1-F89A-401C-9F1E-A14B530E6663.svs
5880f8db-2f9f-471d-9c2b-0931bce4397e	TCGA-DU-7019-01Z-00-DX1.94F228DF-0184-4D7F-9899-CCFEE24959C4.svs
a0fc03f0-b74d-447f-9802-c7ff6920306a	TCGA-P5-A737-01Z-00-DX1.221196D5-A366-499A-B4C7-8C987CCADFB6.svs
ec85ae56-0eb7-45ed-964f-8c400986d365	TCGA-DB-A4XD-01Z-00-DX1.9CEDBD64-B9D3-4F8C-B51F-4E00085742A1.svs
8f31c4d1-27d7-428a-a0cc-0d8442085ce9	TCGA-DU-A5TU-01Z-00-DX1.6816DF90-0684-4F6C-BCCE-D293BE9AD93D.svs
50f45935-cc25-441c-9106-4877b0e90623	TCGA-DU-5874-01Z-00-DX1.ce55b450-4580-43b8-9fd1-2023e5fb1f65.svs
798a6d7c-f793-4428-ba7f-2f4174b1b9ce	TCGA-DU-A6S3-01Z-00-DX1.08CE6930-D4E8-4084-A8C0-F2911B069E72.svs
ebfaaac6-e245-493d-9f0a-2d0600101549	TCGA-R8-A6MO-01Z-00-DXC.484F328C-F9E9-4970-88CD-9C931BA53BBA.svs
460f73cd-abbb-4e7c-ad56-746358486023	TCGA-RY-A843-01Z-00-DX1.CB0CAD7E-B970-419A-902D-2F97660D2372.svs
a173b66f-ace1-4e12-aada-fdff4d330da4	TCGA-FG-7638-01Z-00-DX1.27EE5A65-D5D9-41B9-998E-049764C18DC8.svs
0ad4d36f-2154-4f86-af63-274ec1d79419	TCGA-FG-A711-01Z-00-DX1.69203ECF-0672-428B-81EA-97B94D90E14F.svs
44405e35-43bd-4892-a2d2-e7158ea6968e	TCGA-DU-7006-01Z-00-DX1.F91BD282-C5E5-441D-806E-354A1F78B04F.svs
d3c0aaa0-799d-4063-99f4-911967a187c8	TCGA-TM-A84R-01Z-00-DX1.26D7F00E-85DD-49E9-BCA3-AAA25ECD2E5F.svs
a1b588e5-f5dd-4467-a0de-5cef2174bba1	TCGA-WY-A85E-01Z-00-DX1.AA7A4C1F-99AA-490D-B6D4-280EAB1EFF56.svs
516fe079-c40f-42d2-adf7-98cc141c7de4	TCGA-E1-A7YV-01Z-00-DX2.3F5FD3A4-1234-40A5-921C-08C92F2E1C57.svs
27a69c7e-d81f-482d-82f0-03623e87f992	TCGA-HT-7607-01Z-00-DX12.E73A8E80-AC6D-4A80-81AD-4C6050F9D5CA.svs
e55753ce-39e7-45a6-b28e-e6332121b743	TCGA-HT-7476-01Z-00-DX3.BA9C415D-34F0-4122-BC9A-3E7A57502D19.svs
313f4375-8607-4c2b-81c6-85f3b1cd4220	TCGA-VV-A86M-01Z-00-DX1.3D542AC0-4000-40AA-A574-791B8772F956.svs
b8a5fd64-23d2-4261-9338-cb5b6df9b4db	TCGA-TM-A7CA-01Z-00-DX1.1CEBE1E1-7CBE-4F80-BAFC-828F7FA787B7.svs
daf31e53-b707-4541-aae2-eb29946d5a5c	TCGA-QH-A6CV-01Z-00-DX1.9DCB8BF5-AE89-4D03-9892-F689B41320D0.svs
5b1a2666-a9ca-4af4-af76-b685ee994fb0	TCGA-DH-5140-01Z-00-DX1.59175D15-3971-470B-85A0-E6984D4CA438.svs
3ab2a21d-13ec-404c-bdc9-363e274d7f35	TCGA-DU-5853-01Z-00-DX1.10c22c4b-d45c-45aa-830a-b2749c8bbcc4.svs
131f8fcd-7c4d-4c54-aeee-092d9509983f	TCGA-FG-7634-01Z-00-DX1.BF0F2F3E-2CAD-495C-A0E6-D8194BCC4A77.svs
cc43c1fc-dec3-4056-a594-03b7e179e68b	TCGA-TQ-A7RK-01Z-00-DX1.42AF52E1-4F8E-4D39-A2F9-88E7805E9B0A.svs
ce0211f0-9b97-411f-978e-d3f60ae00ae8	TCGA-P5-A72X-01Z-00-DX1.89C6551A-1AD5-49B9-9339-E213986B596D.svs
61697cac-c9bf-404f-8d29-4e352b14463d	TCGA-DU-A76K-01Z-00-DX1.8620CC08-5A61-4B36-8D4A-078348B5E345.svs
77e51717-7c62-4444-b644-03ccfd89fd23	TCGA-HT-7480-01Z-00-DX4.C69D99AA-7FAD-4741-8A68-FCF694D07180.svs
fa14f9c9-b10a-47cf-a8ff-82e24deea4e9	TCGA-CS-4938-01Z-00-DX1.6660D726-8524-424A-B6E8-D97FFD9BCE01.svs
353fdd66-d57b-4d8d-a447-e82e791c7958	TCGA-P5-A731-01Z-00-DX1.86F64744-416E-4645-B12F-D936E174CA2D.svs
763e9523-e46c-4a9d-a0ce-4f374cf4e1e5	TCGA-DB-A4XC-01Z-00-DX2.7CFAE472-1951-436C-B3E6-F05A96FF5773.svs
8967be97-675e-43ab-8b94-b10251406b22	TCGA-S9-A7J1-01Z-00-DX1.E6934DF9-A2DF-4454-B927-CD481786EB3A.svs
4c25ced8-1119-42a9-a448-baa82af83ad2	TCGA-TQ-A7RM-01Z-00-DX1.007E0B3C-DEC7-4FCA-BB4D-E61EC489EDF4.svs
d9b49f9b-524f-4467-b741-f0e2b4e0401c	TCGA-QH-A870-01Z-00-DX1.7A7F3987-7F2D-40BC-B1CA-09B0D095829F.svs
673b1fd0-39ae-4685-a75e-dfffdfc73cd7	TCGA-RY-A845-01Z-00-DX1.224F7848-0356-4EC3-BADF-F64E6EDA9A05.svs
73b60a10-af8f-4f27-9cae-0030d140662b	TCGA-S9-A6U9-01Z-00-DX1.320C7173-3FAF-4661-8C0D-2C7B46BF17D9.svs
4e6b4293-2a2c-41dc-80d6-34939953d0e2	TCGA-HT-7477-01Z-00-DX1.0CD24A76-2B82-4876-87A4-804E934C0A49.svs
70e6735b-3777-4271-b3c0-291626ca2297	TCGA-DU-A76L-01Z-00-DX1.1FCFF046-82EF-42B4-937F-CEFD63D3E713.svs
d9182d57-bf3b-4371-915b-40ef854c1152	TCGA-E1-A7Z3-01Z-00-DX1.1CB2A0F0-0A5C-4DD1-8CD9-8FDBD0CAEC74.svs
6fbc3544-e7d0-40b3-8b89-0ce15ee95b2a	TCGA-DH-A7UV-01Z-00-DX1.498CA010-9528-4F9F-82D8-4C12376B5B2A.svs
292bd7cc-a608-4c57-8924-b2b5aa27ec92	TCGA-DU-A6S6-01Z-00-DX1.24E0E59F-ADD0-430D-AC6D-F6FD73C60345.svs
0770afa6-fe13-4609-bb75-6d287c052dcf	TCGA-P5-A781-01Z-00-DX1.98EFF9A5-448D-47DD-848B-29DBD40FC453.svs
aca3f8cd-c1c8-4aae-851d-a95e70a2bdc0	TCGA-HT-7687-01Z-00-DX2.BA0E7F48-D2C3-4048-ABDB-023FF423C277.svs
9b36f140-cc02-422d-bbe0-ce6d94fdca77	TCGA-DU-7294-01Z-00-DX1.42C278DB-951F-46DD-A455-7D5ED4AA7CF0.svs
d415206d-35d5-41e7-a2ce-2171d4d14d6d	TCGA-CS-6188-01Z-00-DX1.1a0175f4-cc20-40b3-9cd3-ef4d1ff95d86.svs
d1259a42-e4bd-4c18-a20c-6cb237a139e0	TCGA-DB-A4XF-01Z-00-DX2.EB54301F-63CD-4648-AA38-67332840B8B2.svs
c06846bc-be67-4056-9801-ae28a277b0f7	TCGA-HT-7875-01Z-00-DX2.FB751492-473E-4D1A-AE6E-AC3F27A367C1.svs
8affd01f-325c-414c-8b8f-3325c9f1e4e4	TCGA-HT-7475-01Z-00-DX5.44227ED7-4D8E-4AA6-B4DC-FEDE74ED5F38.svs
c83b9d30-aeae-4398-839d-5c2326b67ebf	TCGA-S9-A6TS-01Z-00-DX1.A10361F8-6208-44EE-9B2E-8513EBA31ED3.svs
090ff37f-cc56-43b6-9062-7f176951bc83	TCGA-S9-A6U2-01Z-00-DX1.364156E1-47BA-4046-BFD7-C35B97785624.svs
0255943b-d4f5-4e38-afb3-b75b74e6262a	TCGA-HW-7487-01Z-00-DX1.282f8f7a-b61e-45be-8490-adcecc97f326.svs
094e4870-fe71-4420-b904-848d867a6fda	TCGA-HT-7880-01Z-00-DX2.3C084238-8203-4203-8F92-9CEE02922CCF.svs
c32a6c36-451a-4e0b-b7eb-d2b95aa7bf6a	TCGA-DU-7008-01Z-00-DX1.C4A4B091-9F79-4B12-AACE-521CF12DFF1C.svs
748db840-702d-4248-92b2-317df057c24b	TCGA-S9-A7QX-01Z-00-DX1.8BF2EF3C-45E5-4242-9A72-9A915396B934.svs
e8ee660d-3245-49f9-ab99-da4f3bd5eb11	TCGA-QH-A6XA-01Z-00-DX1.7B4C2D32-6621-4109-8B13-7620D1E07A0D.svs
cd3e8a27-fe28-49be-89cf-424ce587da38	TCGA-DU-6394-01Z-00-DX1.2d96d992-3950-4350-abe0-e219559a7c7a.svs
6655bded-a509-448f-bab9-5a4989dfa63f	TCGA-S9-A6TX-01Z-00-DX1.014EF743-329E-441F-8FB3-46DB2F2D23F1.svs
478fadc9-91ad-45dc-bdd0-fd3eddeabfed	TCGA-P5-A730-01Z-00-DX1.D1267FDB-E9CF-445B-9E4F-B8D206CA7EC4.svs
48845e74-7039-4781-9aa7-fcfeabd746dc	TCGA-HT-7482-01Z-00-DX6.3A26CFA8-910B-42C1-B611-E4A6B4F2AEEC.svs
ead5b363-533b-47fc-a041-3bf8ddf7425e	TCGA-QH-A65X-01Z-00-DX1.7791978D-0E39-43A9-8834-9D1E29FA526A.svs
73e89fc9-134b-449e-988e-51737a0652f0	TCGA-DU-6410-01Z-00-DX1.468e7f40-088d-426a-9458-7079ebcacc98.svs
b52d451e-7e1b-46ad-bf33-fa7fc225c71d	TCGA-DB-5280-01Z-00-DX2.A0AC8AD2-F2A3-477B-970C-71FD6FF7C6F6.svs
10f51721-57c8-4b26-885e-195a2dde469a	TCGA-HT-7472-01Z-00-DX1.79C3FA08-7FCF-46EE-972D-B8E06586619E.svs
a5c727f8-1cd5-44e8-8cfd-e4d30bd86997	TCGA-HT-7610-01Z-00-DX2.FA27FEBA-2400-451A-9E7E-492D150AAAA7.svs
84f27ec5-8788-4f3d-9c24-c5bd2e3601fe	TCGA-VM-A8CH-01Z-00-DX5.992B2EBF-4B11-441E-97DE-9167BDBF797D.svs
6d237796-dfd7-4a00-b44d-78ea26ec3a49	TCGA-HW-7495-01Z-00-DX1.6453ae00-7849-4b90-ac8f-fd32791d21b1.svs
63f3d8c1-ac99-4fd5-a3fe-d264ec7e589a	TCGA-P5-A72U-01Z-00-DX1.47271109-22C2-4339-9868-CDB86166E449.svs
aba342d6-8bd6-498c-8feb-1787a01000d6	TCGA-HT-7854-01Z-00-DX1.63CAF3A9-E062-4786-8E60-5AB0FC5CF280.svs
a4f2622a-f35b-4b74-8741-f43c56a8dacc	TCGA-HT-7478-01Z-00-DX1.B3835ABC-63FC-4AEA-B874-5701429C65B7.svs
41a36d80-1540-4f6e-9dc1-e727f72f111e	TCGA-HT-7857-01Z-00-DX1.DEC9B8F9-FE38-42C2-AE3A-629DBF0A7E4C.svs
faee5ad2-300c-481f-ac93-86d074775f04	TCGA-A6-6137-01Z-00-DX1.f50ab63c-05b0-49ea-9ceb-ed10cd6dc027.svs
158a9449-075b-4fba-a146-9d426d207b1e	TCGA-CA-6717-01Z-00-DX1.08da75b7-a08f-46b3-a8c0-24f601ec4558.svs
16a5bceb-dba9-4c63-92bf-a63c5901d0b6	TCGA-CK-4947-01Z-00-DX1.b257d5fd-b97b-4987-b088-77f044ca7fe2.svs
3918b8a1-e2d2-4ecc-97ea-a8ad81474088	TCGA-AA-3966-01Z-00-DX1.7bc0c76e-f2d9-4abd-b63c-dad01aa4b1f7.svs
6e24d6c9-c684-4bb6-8297-f49a6afd73d7	TCGA-G4-6626-01Z-00-DX1.20e7691e-9ef5-4278-a7d4-3967e36f24d5.svs
21471300-f78e-4174-bdc9-7a4076c5f1b7	TCGA-CM-5868-01Z-00-DX1.70f2e193-248d-4bf9-a875-49c314223f70.svs
79aa3803-9a5f-4589-942c-156b3fd2a62c	TCGA-AA-3973-01Z-00-DX1.05cee752-3f4e-442d-a093-dcfb2b6130f0.svs
dc246a31-9d41-47a5-8fd1-27401081b7cd	TCGA-AA-3673-01Z-00-DX1.a80676fa-5481-4b63-9639-dbeb31ae82d8.svs
5f46d414-f2e3-4250-baad-474f623ce5c2	TCGA-CM-6675-01Z-00-DX1.4f2301e2-2894-484d-8a52-7be902a9861b.svs
2fd860a1-534f-49f7-8169-ece8748480ac	TCGA-AA-3538-01Z-00-DX1.60d0b039-25d6-4b71-a36f-5b2764a983ef.svs
2704d972-b63d-4db8-b1e4-56ba9721d6a6	TCGA-AZ-4614-01Z-00-DX1.c1488dfe-528f-4dd4-b5f8-da81fbb4ec0b.svs
9b44570d-51dd-4cc4-8ec5-37ede80aca31	TCGA-AA-3994-01Z-00-DX1.ca18c0cb-88b4-4a31-be1f-cca57dfadabc.svs
45292bb4-733b-4636-ade7-4a8c6d6bfc16	TCGA-D5-6923-01Z-00-DX1.ad5211f6-32a3-42c6-8594-93cb4432b5f6.svs
7bd3167c-fe4b-48ca-b02e-c94e1ebeab20	TCGA-AA-3555-01Z-00-DX1.d471efa5-7638-43e7-a2cd-93c1aed135d0.svs
39a4f424-780f-44fe-8d60-1e2ffe8ce6c6	TCGA-A6-2672-01Z-00-DX1.e2a845c8-6d77-4120-9f43-abec84a66c1c.svs
871c2b48-1461-40b9-a517-7a67474b22fa	TCGA-G4-6299-01Z-00-DX1.22701e3b-7bfb-45ad-9382-842b2da0387a.svs
